id,time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),city,snowfall,precipitation,rain_sum (mm),class
140,2018-05-21 00:00:00,31.7,25.2,37.7,30.6,2018-05-21 05:54:16,2018-05-21 17:43:00,11.3,22.0,93.95554,18.67,B,0.0,1.3,1.3,Hujan Ringan
141,2018-05-22 00:00:00,32.7,25.6,38.1,30.6,2018-05-22 05:54:26,2018-05-22 17:42:58,18.9,37.4,92.53798,20.11,B,0.0,2.0,2.0,Hujan Ringan
142,2018-05-23 00:00:00,30.3,25.4,36.6,30.7,2018-05-23 05:54:35,2018-05-23 17:42:57,14.8,41.8,93.96211,14.97,B,0.0,13.599999,13.599999,Hujan Sedang
143,2018-05-24 00:00:00,31.7,24.7,37.3,29.6,2018-05-24 05:54:45,2018-05-24 17:42:56,12.6,36.0,104.59509,14.66,B,0.0,6.3,6.3,Hujan Ringan
144,2018-05-25 00:00:00,30.4,25.4,35.6,31.2,2018-05-25 05:54:56,2018-05-25 17:42:56,9.9,26.6,107.11812,14.23,B,0.0,4.8,4.8,Hujan Ringan
145,2018-05-26 00:00:00,31.5,25.4,37.7,31.2,2018-05-26 05:55:07,2018-05-26 17:42:57,12.0,32.0,95.29514,17.19,B,0.0,5.3,5.3,Hujan Ringan
146,2018-05-27 00:00:00,31.8,25.1,38.0,30.3,2018-05-27 05:55:18,2018-05-27 17:42:59,7.9,22.7,209.15675,18.89,B,0.0,2.1000001,2.1000001,Hujan Ringan
147,2018-05-28 00:00:00,32.0,25.5,38.1,31.0,2018-05-28 05:55:30,2018-05-28 17:43:02,7.9,19.4,276.67438,17.82,B,0.0,1.9000001,1.9000001,Hujan Ringan
148,2018-05-29 00:00:00,31.9,24.7,37.7,30.0,2018-05-29 05:55:43,2018-05-29 17:43:05,11.0,22.7,79.03032,21.01,B,0.0,0.3,0.3,Tidak Hujan
149,2018-05-30 00:00:00,32.1,25.0,38.9,30.3,2018-05-30 05:55:55,2018-05-30 17:43:09,8.7,19.8,294.14557,19.49,B,,,0.5,Hujan Ringan
150,2018-05-31 00:00:00,32.0,25.1,39.2,30.7,2018-05-31 05:56:09,2018-05-31 17:43:14,9.2,17.3,8.1300745,19.87,B,0.0,1.2,1.2,Hujan Ringan
151,2018-06-01 00:00:00,32.1,24.6,38.2,29.4,2018-06-01 05:56:22,2018-06-01 17:43:19,10.1,19.8,296.56485,20.34,B,0.0,0.1,0.1,Tidak Hujan
152,2018-06-02 00:00:00,31.2,25.1,36.6,30.2,2018-06-02 05:56:36,2018-06-02 17:43:25,11.3,25.2,81.97871,16.22,B,0.0,2.0000002,2.0000002,Hujan Ringan
153,2018-06-03 00:00:00,31.8,25.8,37.4,31.1,2018-06-03 05:56:50,2018-06-03 17:43:32,11.5,22.3,82.22244,19.05,B,0.0,0.1,0.1,Tidak Hujan
154,2018-06-04 00:00:00,32.0,25.7,37.5,30.7,2018-06-04 05:57:04,2018-06-04 17:43:39,13.3,25.6,86.61892,18.77,B,0.0,0.0,0.0,Tidak Hujan
155,2018-06-05 00:00:00,32.2,25.5,38.2,31.2,2018-06-05 05:57:18,2018-06-05 17:43:46,10.7,23.0,76.715126,18.74,B,0.0,0.0,0.0,Tidak Hujan
156,2018-06-06 00:00:00,31.9,25.7,38.7,31.7,2018-06-06 05:57:32,2018-06-06 17:43:54,9.5,22.0,68.27286,19.52,B,0.0,1.5,1.5,Hujan Ringan
157,2018-06-07 00:00:00,32.1,25.4,38.1,31.0,2018-06-07 05:57:46,2018-06-07 17:44:02,9.5,20.9,81.43099,19.88,B,0.0,0.0,0.0,Tidak Hujan
158,2018-06-08 00:00:00,31.9,25.2,38.6,30.5,2018-06-08 05:58:00,2018-06-08 17:44:10,10.2,22.0,78.54127,19.13,B,0.0,0.5,0.5,Hujan Ringan
159,2018-06-09 00:00:00,32.5,24.8,39.2,30.0,2018-06-09 05:58:14,2018-06-09 17:44:19,9.2,20.2,78.61087,20.3,B,,,0.6,Hujan Ringan
160,2018-06-10 00:00:00,32.2,25.3,38.2,30.6,2018-06-10 05:58:28,2018-06-10 17:44:28,8.7,19.4,24.986406,20.03,B,0.0,1.2,1.2,Hujan Ringan
161,2018-06-11 00:00:00,32.6,25.3,38.5,30.7,2018-06-11 05:58:41,2018-06-11 17:44:37,8.0,20.2,69.08738,20.29,B,0.0,0.1,0.1,Tidak Hujan
162,2018-06-12 00:00:00,32.7,25.7,39.8,31.2,2018-06-12 05:58:54,2018-06-12 17:44:47,6.1,25.2,124.9507,19.02,B,0.0,6.1000004,6.1000004,Hujan Ringan
163,2018-06-13 00:00:00,32.5,24.5,38.7,29.5,2018-06-13 05:59:07,2018-06-13 17:44:56,11.3,22.7,78.52241,19.28,B,0.0,0.2,0.2,Tidak Hujan
164,2018-06-14 00:00:00,32.6,25.5,38.8,30.7,2018-06-14 05:59:20,2018-06-14 17:45:06,9.2,20.2,64.40605,19.91,B,0.0,0.2,0.2,Tidak Hujan
165,2018-06-15 00:00:00,31.0,25.9,36.8,31.0,2018-06-15 05:59:33,2018-06-15 17:45:16,9.8,21.6,263.21112,18.15,B,0.0,1.5,1.5,Hujan Ringan
166,2018-06-16 00:00:00,32.3,24.8,37.0,29.6,2018-06-16 05:59:47,2018-06-16 17:45:28,15.3,27.7,86.23467,18.48,B,0.0,0.0,0.0,Tidak Hujan
167,2018-06-17 00:00:00,32.6,25.0,37.0,29.9,2018-06-17 06:00:01,2018-06-17 17:45:39,16.1,32.0,89.89749,19.77,B,0.0,0.0,0.0,Tidak Hujan
168,2018-06-18 00:00:00,32.0,25.0,36.7,28.4,2018-06-18 06:00:14,2018-06-18 17:45:52,15.5,32.0,95.17134,19.91,B,0.0,0.6,0.6,Hujan Ringan
169,2018-06-19 00:00:00,32.1,23.0,37.6,26.8,2018-06-19 06:00:28,2018-06-19 17:46:05,10.5,24.8,89.69843,20.48,B,,,0.0,Tidak Hujan
170,2018-06-20 00:00:00,33.0,24.7,37.2,29.5,2018-06-20 06:00:42,2018-06-20 17:46:18,17.3,39.6,80.40966,20.97,B,0.0,0.0,0.0,Tidak Hujan
171,2018-06-21 00:00:00,32.1,25.9,35.4,30.9,2018-06-21 06:00:56,2018-06-21 17:46:31,17.7,40.0,82.96721,13.9,B,0.0,0.5,0.5,Hujan Ringan
172,2018-06-22 00:00:00,31.3,24.8,36.3,29.8,2018-06-22 06:01:09,2018-06-22 17:46:45,14.3,41.4,92.26641,16.87,B,0.0,5.3,5.3,Hujan Ringan
173,2018-06-23 00:00:00,31.7,24.3,37.0,29.4,2018-06-23 06:01:23,2018-06-23 17:46:59,14.6,29.2,80.31128,16.35,B,0.0,3.3,3.3,Hujan Ringan
174,2018-06-24 00:00:00,30.8,24.3,37.2,29.4,2018-06-24 06:01:36,2018-06-24 17:47:13,8.8,25.9,287.28156,16.82,B,0.0,12.499998,12.499998,Hujan Sedang
175,2018-06-25 00:00:00,27.2,24.0,30.9,28.2,2018-06-25 06:01:49,2018-06-25 17:47:27,9.4,23.0,218.87944,8.2,B,0.0,26.5,26.5,Hujan Sedang
176,2018-06-26 00:00:00,29.3,23.1,33.7,27.3,2018-06-26 06:02:01,2018-06-26 17:47:41,9.0,18.0,103.57054,10.38,B,0.0,5.1000004,5.1000004,Hujan Ringan
177,2018-06-27 00:00:00,31.2,23.1,35.5,27.3,2018-06-27 06:02:13,2018-06-27 17:47:55,10.7,24.1,80.3689,16.29,B,0.0,1.2,1.2,Hujan Ringan
178,2018-06-28 00:00:00,30.6,24.0,35.8,28.2,2018-06-28 06:02:24,2018-06-28 17:48:09,11.4,23.8,20.323246,15.96,B,0.0,1.2,1.2,Hujan Ringan
179,2018-06-29 00:00:00,31.5,23.8,37.1,28.4,2018-06-29 06:02:35,2018-06-29 17:48:23,10.9,22.0,46.004864,20.18,B,,,0.4,Hujan Ringan
180,2018-06-30 00:00:00,31.3,24.0,37.6,28.6,2018-06-30 06:02:45,2018-06-30 17:48:36,8.4,19.1,302.5925,20.22,B,0.0,0.2,0.2,Tidak Hujan
181,2018-07-01 00:00:00,31.5,24.2,37.0,29.0,2018-07-01 06:02:55,2018-07-01 17:48:49,12.1,22.3,71.056625,20.58,B,0.0,0.2,0.2,Tidak Hujan
182,2018-07-02 00:00:00,31.6,23.3,37.0,27.8,2018-07-02 06:03:03,2018-07-02 17:49:02,11.0,21.6,81.12684,20.44,B,0.0,0.0,0.0,Tidak Hujan
183,2018-07-03 00:00:00,31.7,23.6,37.5,28.1,2018-07-03 06:03:11,2018-07-03 17:49:14,11.9,24.1,359.1449,21.38,B,0.0,0.0,0.0,Tidak Hujan
184,2018-07-04 00:00:00,31.5,24.2,37.7,28.6,2018-07-04 06:03:19,2018-07-04 17:49:26,8.6,16.9,350.7888,18.59,B,0.0,0.2,0.2,Tidak Hujan
185,2018-07-05 00:00:00,31.2,24.9,36.6,29.2,2018-07-05 06:03:26,2018-07-05 17:49:39,10.3,17.6,254.67842,19.19,B,0.0,0.0,0.0,Tidak Hujan
186,2018-07-06 00:00:00,32.0,22.1,35.4,24.8,2018-07-06 06:03:33,2018-07-06 17:49:51,13.0,25.9,57.633427,22.38,B,0.0,0.0,0.0,Tidak Hujan
187,2018-07-07 00:00:00,32.2,21.3,35.6,23.6,2018-07-07 06:03:39,2018-07-07 17:50:04,12.8,24.8,63.61869,22.22,B,0.0,0.0,0.0,Tidak Hujan
188,2018-07-08 00:00:00,32.4,23.1,37.4,26.6,2018-07-08 06:03:45,2018-07-08 17:50:16,14.2,25.2,78.15177,20.95,B,0.0,0.0,0.0,Tidak Hujan
189,2018-07-09 00:00:00,32.0,24.0,37.4,28.5,2018-07-09 06:03:51,2018-07-09 17:50:29,14.0,26.6,41.71608,20.29,B,,,0.0,Tidak Hujan
190,2018-07-10 00:00:00,31.7,24.8,36.7,29.2,2018-07-10 06:03:56,2018-07-10 17:50:42,12.4,23.4,306.48065,18.44,B,0.0,0.0,0.0,Tidak Hujan
191,2018-07-11 00:00:00,30.8,25.2,36.4,29.7,2018-07-11 06:04:01,2018-07-11 17:50:54,11.2,23.4,44.225914,18.76,B,0.0,1.1,1.1,Hujan Ringan
192,2018-07-12 00:00:00,31.6,23.3,35.0,27.0,2018-07-12 06:04:05,2018-07-12 17:51:06,15.7,29.5,60.580994,19.23,B,0.0,0.0,0.0,Tidak Hujan
193,2018-07-13 00:00:00,31.4,22.6,35.7,26.3,2018-07-13 06:04:09,2018-07-13 17:51:18,15.4,28.8,8.691311,20.04,B,0.0,0.0,0.0,Tidak Hujan
194,2018-07-14 00:00:00,30.6,23.6,34.8,27.9,2018-07-14 06:04:12,2018-07-14 17:51:30,11.4,19.1,352.38358,18.58,B,0.0,0.2,0.2,Tidak Hujan
195,2018-07-15 00:00:00,31.8,23.7,36.3,26.9,2018-07-15 06:04:15,2018-07-15 17:51:41,16.2,27.0,350.62808,18.76,B,0.0,0.6,0.6,Hujan Ringan
196,2018-07-16 00:00:00,31.3,23.8,35.5,27.2,2018-07-16 06:04:16,2018-07-16 17:51:52,15.9,30.6,20.432951,19.74,B,0.0,0.0,0.0,Tidak Hujan
197,2018-07-17 00:00:00,31.2,23.4,35.6,27.5,2018-07-17 06:04:18,2018-07-17 17:52:03,15.1,26.3,52.013657,19.48,B,0.0,0.0,0.0,Tidak Hujan
198,2018-07-18 00:00:00,32.1,23.4,37.4,27.6,2018-07-18 06:04:18,2018-07-18 17:52:13,16.6,28.4,32.788475,20.63,B,0.0,0.0,0.0,Tidak Hujan
199,2018-07-19 00:00:00,31.9,23.8,36.5,28.8,2018-07-19 06:04:18,2018-07-19 17:52:23,16.4,31.3,55.415936,21.11,B,,,0.0,Tidak Hujan
200,2018-07-20 00:00:00,32.2,24.6,36.7,29.1,2018-07-20 06:04:16,2018-07-20 17:52:32,13.2,26.3,70.81517,19.86,B,0.0,0.0,0.0,Tidak Hujan
201,2018-07-21 00:00:00,31.3,25.8,37.3,31.1,2018-07-21 06:04:14,2018-07-21 17:52:41,7.8,20.5,330.8902,17.82,B,0.0,2.3,2.3,Hujan Ringan
202,2018-07-22 00:00:00,33.1,25.3,39.0,30.6,2018-07-22 06:04:11,2018-07-22 17:52:49,10.2,24.8,16.8584,20.8,B,0.0,1.6,1.6,Hujan Ringan
203,2018-07-23 00:00:00,32.6,25.0,38.2,30.2,2018-07-23 06:04:07,2018-07-23 17:52:56,11.3,23.0,5.834721,20.52,B,0.0,0.1,0.1,Tidak Hujan
204,2018-07-24 00:00:00,32.0,25.0,37.8,30.4,2018-07-24 06:04:03,2018-07-24 17:53:03,12.4,22.3,50.013092,21.0,B,0.0,0.0,0.0,Tidak Hujan
205,2018-07-25 00:00:00,31.8,24.4,37.1,29.5,2018-07-25 06:03:57,2018-07-25 17:53:10,13.1,23.8,40.22267,20.04,B,0.0,0.1,0.1,Tidak Hujan
206,2018-07-26 00:00:00,31.7,24.6,37.2,29.5,2018-07-26 06:03:51,2018-07-26 17:53:16,11.6,24.5,53.004673,20.04,B,0.0,0.0,0.0,Tidak Hujan
207,2018-07-27 00:00:00,32.7,23.4,36.5,27.7,2018-07-27 06:03:44,2018-07-27 17:53:21,15.6,28.8,63.21578,22.62,B,0.0,0.0,0.0,Tidak Hujan
208,2018-07-28 00:00:00,31.8,22.2,36.4,25.5,2018-07-28 06:03:37,2018-07-28 17:53:27,14.0,26.3,5.367632,22.29,B,0.0,0.0,0.0,Tidak Hujan
209,2018-07-29 00:00:00,31.1,22.7,35.6,26.0,2018-07-29 06:03:28,2018-07-29 17:53:31,14.8,26.6,340.4383,21.43,B,,,0.0,Tidak Hujan
210,2018-07-30 00:00:00,31.4,22.5,36.1,26.4,2018-07-30 06:03:19,2018-07-30 17:53:36,15.5,29.5,35.404713,22.52,B,0.0,0.0,0.0,Tidak Hujan
211,2018-07-31 00:00:00,31.9,22.7,36.5,26.5,2018-07-31 06:03:10,2018-07-31 17:53:40,14.9,26.6,32.493168,22.64,B,0.0,0.0,0.0,Tidak Hujan
212,2018-08-01 00:00:00,31.3,24.0,36.8,28.5,2018-08-01 06:02:59,2018-08-01 17:53:43,13.4,26.6,41.987114,21.37,B,0.0,2.2,2.2,Hujan Ringan
213,2018-08-02 00:00:00,31.4,23.3,36.5,27.6,2018-08-02 06:02:48,2018-08-02 17:53:47,16.6,29.5,19.61214,22.02,B,0.0,1.8000001,1.8000001,Hujan Ringan
214,2018-08-03 00:00:00,31.5,22.5,36.2,26.1,2018-08-03 06:02:36,2018-08-03 17:53:49,18.0,36.0,40.123062,21.93,B,0.0,0.0,0.0,Tidak Hujan
215,2018-08-04 00:00:00,30.5,22.1,35.2,24.6,2018-08-04 06:02:24,2018-08-04 17:53:52,16.4,33.5,45.243816,21.09,B,0.0,0.0,0.0,Tidak Hujan
216,2018-08-05 00:00:00,31.0,22.9,35.0,25.3,2018-08-05 06:02:11,2018-08-05 17:53:54,16.0,32.0,337.47055,19.9,B,0.0,0.0,0.0,Tidak Hujan
217,2018-08-06 00:00:00,31.4,22.9,35.6,24.8,2018-08-06 06:01:57,2018-08-06 17:53:55,16.2,31.3,17.319069,22.4,B,0.0,0.0,0.0,Tidak Hujan
218,2018-08-07 00:00:00,30.4,23.5,32.6,26.8,2018-08-07 06:01:43,2018-08-07 17:53:56,10.3,22.0,66.57136,15.52,B,0.0,0.0,0.0,Tidak Hujan
219,2018-08-08 00:00:00,30.9,23.1,34.0,26.7,2018-08-08 06:01:28,2018-08-08 17:53:56,12.3,25.2,69.79234,18.76,B,,,0.0,Tidak Hujan
220,2018-08-09 00:00:00,31.4,24.0,36.4,28.4,2018-08-09 06:01:13,2018-08-09 17:53:56,9.8,22.3,353.99112,19.61,B,0.0,0.4,0.4,Hujan Ringan
221,2018-08-10 00:00:00,31.5,25.4,36.8,29.8,2018-08-10 06:00:56,2018-08-10 17:53:56,11.2,23.4,338.9123,19.37,B,0.0,0.9000001,0.9000001,Hujan Ringan
222,2018-08-11 00:00:00,32.0,24.1,37.2,29.0,2018-08-11 06:00:40,2018-08-11 17:53:55,12.4,23.4,47.976086,21.21,B,0.0,0.2,0.2,Tidak Hujan
223,2018-08-12 00:00:00,31.9,25.4,37.6,30.3,2018-08-12 06:00:22,2018-08-12 17:53:54,11.0,23.8,36.332745,21.45,B,0.0,0.2,0.2,Tidak Hujan
224,2018-08-13 00:00:00,32.0,25.7,36.6,30.9,2018-08-13 06:00:04,2018-08-13 17:53:52,10.5,22.0,66.12806,20.84,B,0.0,0.8,0.8,Hujan Ringan
225,2018-08-14 00:00:00,31.9,24.7,37.2,29.4,2018-08-14 05:59:45,2018-08-14 17:53:49,12.8,24.8,62.535847,21.54,B,0.0,0.0,0.0,Tidak Hujan
226,2018-08-15 00:00:00,32.4,24.6,37.8,28.9,2018-08-15 05:59:25,2018-08-15 17:53:46,15.7,28.4,67.126305,22.35,B,0.0,0.0,0.0,Tidak Hujan
227,2018-08-16 00:00:00,32.2,24.0,38.0,28.3,2018-08-16 05:59:05,2018-08-16 17:53:42,18.2,30.2,40.325752,22.61,B,0.0,0.0,0.0,Tidak Hujan
228,2018-08-17 00:00:00,31.4,24.1,36.5,28.2,2018-08-17 05:58:44,2018-08-17 17:53:38,14.9,29.5,43.83095,21.92,B,0.0,0.0,0.0,Tidak Hujan
229,2018-08-18 00:00:00,31.3,22.9,35.9,26.3,2018-08-18 05:58:21,2018-08-18 17:53:33,17.2,32.4,53.71463,23.28,B,,,0.0,Tidak Hujan
230,2018-08-19 00:00:00,32.3,22.1,36.0,24.8,2018-08-19 05:57:59,2018-08-19 17:53:28,18.8,35.3,75.36878,24.0,B,0.0,0.0,0.0,Tidak Hujan
231,2018-08-20 00:00:00,32.4,23.6,36.8,27.5,2018-08-20 05:57:35,2018-08-20 17:53:22,18.6,34.2,77.24019,22.83,B,0.0,0.0,0.0,Tidak Hujan
232,2018-08-21 00:00:00,32.1,24.1,36.9,28.7,2018-08-21 05:57:12,2018-08-21 17:53:16,11.0,22.7,48.67182,22.12,B,0.0,0.0,0.0,Tidak Hujan
233,2018-08-22 00:00:00,32.1,25.2,38.4,30.1,2018-08-22 05:56:47,2018-08-22 17:53:10,10.5,21.2,26.141596,21.14,B,0.0,0.0,0.0,Tidak Hujan
234,2018-08-23 00:00:00,31.6,25.6,37.7,30.4,2018-08-23 05:56:22,2018-08-23 17:53:03,11.6,27.0,358.10355,19.33,B,0.0,0.70000005,0.70000005,Hujan Ringan
235,2018-08-24 00:00:00,31.8,24.9,37.0,29.4,2018-08-24 05:55:57,2018-08-24 17:52:56,12.0,24.8,57.004776,19.76,B,0.0,0.1,0.1,Tidak Hujan
236,2018-08-25 00:00:00,32.0,24.4,36.4,28.7,2018-08-25 05:55:31,2018-08-25 17:52:49,15.3,27.4,55.045288,22.89,B,0.0,0.0,0.0,Tidak Hujan
237,2018-08-26 00:00:00,32.7,24.1,37.3,28.4,2018-08-26 05:55:05,2018-08-26 17:52:41,14.9,25.2,55.997307,22.44,B,0.0,0.0,0.0,Tidak Hujan
238,2018-08-27 00:00:00,32.8,24.4,37.9,28.8,2018-08-27 05:54:39,2018-08-27 17:52:33,14.2,27.4,66.19403,23.27,B,0.0,0.0,0.0,Tidak Hujan
239,2018-08-28 00:00:00,32.9,25.2,38.8,30.3,2018-08-28 05:54:13,2018-08-28 17:52:25,12.0,23.0,37.14025,22.95,B,,,0.0,Tidak Hujan
240,2018-08-29 00:00:00,31.9,25.0,36.9,29.6,2018-08-29 05:53:46,2018-08-29 17:52:17,13.4,26.3,21.096067,21.42,B,0.0,0.4,0.4,Hujan Ringan
241,2018-08-30 00:00:00,32.6,24.6,37.4,29.5,2018-08-30 05:53:19,2018-08-30 17:52:09,15.5,31.0,69.39759,23.46,B,0.0,0.0,0.0,Tidak Hujan
242,2018-08-31 00:00:00,32.2,24.3,37.1,29.3,2018-08-31 05:52:52,2018-08-31 17:52:00,12.1,25.9,55.6096,22.15,B,0.0,0.7,0.7,Hujan Ringan
243,2018-09-01 00:00:00,32.2,24.0,38.1,28.1,2018-09-01 05:52:25,2018-09-01 17:51:52,13.8,28.4,340.41913,21.15,B,0.0,3.6999998,3.6999998,Hujan Ringan
244,2018-09-02 00:00:00,30.3,24.5,36.8,29.5,2018-09-02 05:51:57,2018-09-02 17:51:43,12.7,27.0,120.61843,20.04,B,0.0,10.6,10.6,Hujan Sedang
245,2018-09-03 00:00:00,32.3,23.5,39.6,28.0,2018-09-03 05:51:29,2018-09-03 17:51:34,14.6,27.7,29.528551,23.86,B,0.0,4.8999996,4.8999996,Hujan Ringan
246,2018-09-04 00:00:00,32.3,24.5,38.6,28.5,2018-09-04 05:51:00,2018-09-04 17:51:24,17.0,27.7,324.78238,24.21,B,0.0,1.2,1.2,Hujan Ringan
247,2018-09-05 00:00:00,31.8,24.2,37.3,27.9,2018-09-05 05:50:30,2018-09-05 17:51:14,9.8,18.4,317.97806,22.7,B,0.0,0.0,0.0,Tidak Hujan
248,2018-09-06 00:00:00,32.2,25.2,36.9,29.9,2018-09-06 05:50:00,2018-09-06 17:51:03,14.3,32.4,62.748856,21.45,B,0.0,0.2,0.2,Tidak Hujan
249,2018-09-07 00:00:00,33.1,24.5,38.6,29.1,2018-09-07 05:49:30,2018-09-07 17:50:52,15.3,28.4,64.35905,22.53,B,,,2.1,Hujan Ringan
250,2018-09-08 00:00:00,32.6,25.3,38.4,29.7,2018-09-08 05:48:59,2018-09-08 17:50:41,11.1,29.9,330.59915,22.87,B,0.0,0.8,0.8,Hujan Ringan
251,2018-09-09 00:00:00,33.2,24.3,38.9,28.9,2018-09-09 05:48:28,2018-09-09 17:50:30,11.9,24.5,68.047485,23.55,B,0.0,0.0,0.0,Tidak Hujan
252,2018-09-10 00:00:00,34.2,23.9,38.0,27.5,2018-09-10 05:47:56,2018-09-10 17:50:18,18.7,34.2,49.327724,25.0,B,0.0,0.0,0.0,Tidak Hujan
253,2018-09-11 00:00:00,33.5,24.6,37.2,28.7,2018-09-11 05:47:25,2018-09-11 17:50:07,18.4,34.2,52.92065,25.48,B,0.0,0.0,0.0,Tidak Hujan
254,2018-09-12 00:00:00,32.4,24.4,38.4,28.3,2018-09-12 05:46:53,2018-09-12 17:49:55,16.3,30.6,356.88504,24.4,B,0.0,0.0,0.0,Tidak Hujan
255,2018-09-13 00:00:00,32.3,23.9,37.4,27.7,2018-09-13 05:46:21,2018-09-13 17:49:43,17.4,32.8,48.910454,24.42,B,0.0,0.0,0.0,Tidak Hujan
256,2018-09-14 00:00:00,32.7,23.5,36.9,26.8,2018-09-14 05:45:49,2018-09-14 17:49:32,18.5,35.6,5.273785,23.79,B,0.0,0.0,0.0,Tidak Hujan
257,2018-09-15 00:00:00,32.0,24.1,36.9,28.5,2018-09-15 05:45:18,2018-09-15 17:49:20,17.7,32.0,37.282726,22.72,B,0.0,0.2,0.2,Tidak Hujan
258,2018-09-16 00:00:00,33.1,24.0,36.3,27.9,2018-09-16 05:44:46,2018-09-16 17:49:09,17.9,32.8,74.53499,24.5,B,0.0,0.0,0.0,Tidak Hujan
259,2018-09-17 00:00:00,34.5,22.9,37.1,25.7,2018-09-17 05:44:15,2018-09-17 17:48:57,17.7,33.8,70.34609,26.72,B,,,0.0,Tidak Hujan
260,2018-09-18 00:00:00,33.6,24.9,38.3,28.0,2018-09-18 05:43:44,2018-09-18 17:48:46,15.3,29.2,37.670326,24.75,B,0.0,0.0,0.0,Tidak Hujan
261,2018-09-19 00:00:00,30.5,25.8,33.6,30.4,2018-09-19 05:43:13,2018-09-19 17:48:36,14.3,28.8,73.2849,13.21,B,0.0,0.7,0.7,Hujan Ringan
262,2018-09-20 00:00:00,32.2,25.1,36.8,29.8,2018-09-20 05:42:42,2018-09-20 17:48:25,16.0,33.8,71.40596,19.39,B,0.0,8.1,8.1,Hujan Ringan
263,2018-09-21 00:00:00,30.2,25.3,34.7,30.6,2018-09-21 05:42:12,2018-09-21 17:48:15,9.9,25.2,350.5377,16.75,B,0.0,2.9,2.9,Hujan Ringan
264,2018-09-22 00:00:00,32.8,24.5,38.7,29.1,2018-09-22 05:41:42,2018-09-22 17:48:05,12.1,28.4,43.243023,24.3,B,0.0,0.0,0.0,Tidak Hujan
265,2018-09-23 00:00:00,32.7,24.9,37.7,29.6,2018-09-23 05:41:11,2018-09-23 17:47:55,12.9,30.6,73.468,22.56,B,0.0,1.8000002,1.8000002,Hujan Ringan
266,2018-09-24 00:00:00,32.9,23.8,38.2,28.3,2018-09-24 05:40:41,2018-09-24 17:47:44,13.0,24.1,59.93151,25.3,B,,,0.0,Tidak Hujan
267,2018-09-25 00:00:00,32.7,23.8,38.1,27.7,2018-09-25 05:40:10,2018-09-25 17:47:34,12.5,25.9,26.270428,25.56,B,,,0.0,Tidak Hujan
268,2018-09-26 00:00:00,32.6,23.6,38.5,27.9,2018-09-26 05:39:39,2018-09-26 17:47:23,12.3,24.5,38.516983,24.6,B,,,1.0000001,Hujan Ringan
269,2018-09-27 00:00:00,32.8,25.0,38.5,29.9,2018-09-27 05:39:08,2018-09-27 17:47:13,13.8,27.7,58.793873,24.34,B,,,0.0,Tidak Hujan
270,2018-09-28 00:00:00,33.3,24.7,37.2,29.7,2018-09-28 05:38:37,2018-09-28 17:47:03,17.0,29.9,55.997295,24.9,B,,,0.0,Tidak Hujan
271,2018-09-29 00:00:00,33.0,23.6,37.2,27.4,2018-09-29 05:38:06,2018-09-29 17:46:52,16.5,29.9,35.986904,23.94,B,,,0.0,Tidak Hujan
272,2018-09-30 00:00:00,33.3,24.4,38.5,28.8,2018-09-30 05:37:35,2018-09-30 17:46:42,18.2,33.5,48.930264,26.19,B,,,0.0,Tidak Hujan
273,2018-10-01 00:00:00,32.9,25.1,38.6,30.0,2018-10-01 05:37:04,2018-10-01 17:46:32,12.0,26.3,39.87175,23.67,B,,,0.2,Tidak Hujan
274,2018-10-02 00:00:00,32.6,24.6,38.9,29.3,2018-10-02 05:36:34,2018-10-02 17:46:23,13.4,26.6,32.098915,25.51,B,,,0.8,Hujan Ringan
275,2018-10-03 00:00:00,33.2,25.2,39.0,30.8,2018-10-03 05:36:04,2018-10-03 17:46:14,15.0,31.0,54.987312,21.95,B,,,2.3,Hujan Ringan
276,2018-10-04 00:00:00,33.4,25.7,38.4,31.2,2018-10-04 05:35:35,2018-10-04 17:46:05,14.0,28.4,67.24551,23.5,B,,,0.8,Hujan Ringan
277,2018-10-05 00:00:00,33.9,26.1,38.9,31.3,2018-10-05 05:35:05,2018-10-05 17:45:56,16.7,30.2,64.90238,25.5,B,,,0.0,Tidak Hujan
278,2018-10-06 00:00:00,33.6,25.4,38.9,30.6,2018-10-06 05:34:37,2018-10-06 17:45:48,15.7,28.8,53.194183,26.02,B,,,0.0,Tidak Hujan
279,2018-10-07 00:00:00,34.2,25.0,38.6,29.9,2018-10-07 05:34:09,2018-10-07 17:45:41,17.9,33.8,63.986565,24.18,B,,,0.0,Tidak Hujan
280,2018-10-08 00:00:00,34.3,24.4,37.5,28.5,2018-10-08 05:33:42,2018-10-08 17:45:34,20.7,38.9,70.06191,27.62,B,,,0.0,Tidak Hujan
281,2018-10-09 00:00:00,34.4,24.7,38.5,28.3,2018-10-09 05:33:16,2018-10-09 17:45:28,16.6,30.6,42.108734,25.49,B,,,0.0,Tidak Hujan
282,2018-10-10 00:00:00,33.3,24.7,39.0,28.6,2018-10-10 05:32:50,2018-10-10 17:45:23,14.8,27.7,358.0251,25.48,B,,,0.1,Tidak Hujan
283,2018-10-11 00:00:00,33.8,25.3,39.8,30.1,2018-10-11 05:32:25,2018-10-11 17:45:18,14.5,26.3,52.110535,24.59,B,,,0.0,Tidak Hujan
